surveyId,landsat_red_2008_1,landsat_red_2008_2,landsat_red_2008_3,landsat_red_2008_4,landsat_red_2009_1,landsat_red_2009_2,landsat_red_2009_3,landsat_red_2009_4,landsat_red_2010_1,landsat_red_2010_2,landsat_red_2010_3,landsat_red_2010_4,landsat_red_2011_1,landsat_red_2011_2,landsat_red_2011_3,landsat_red_2011_4,landsat_red_2012_1,landsat_red_2012_2,landsat_red_2012_3,landsat_red_2012_4,landsat_red_2013_1,landsat_red_2013_2,landsat_red_2013_3,landsat_red_2013_4,landsat_red_2014_1,landsat_red_2014_2,landsat_red_2014_3,landsat_red_2014_4,landsat_red_2015_1,landsat_red_2015_2,landsat_red_2015_3,landsat_red_2015_4,landsat_red_2016_1,landsat_red_2016_2,landsat_red_2016_3,landsat_red_2016_4,landsat_red_2017_1,landsat_red_2017_2,landsat_red_2017_3,landsat_red_2017_4,landsat_green_2008_1,landsat_green_2008_2,landsat_green_2008_3,landsat_green_2008_4,landsat_green_2009_1,landsat_green_2009_2,landsat_green_2009_3,landsat_green_2009_4,landsat_green_2010_1,landsat_green_2010_2,landsat_green_2010_3,landsat_green_2010_4,landsat_green_2011_1,landsat_green_2011_2,landsat_green_2011_3,landsat_green_2011_4,landsat_green_2012_1,landsat_green_2012_2,landsat_green_2012_3,landsat_green_2012_4,landsat_green_2013_1,landsat_green_2013_2,landsat_green_2013_3,landsat_green_2013_4,landsat_green_2014_1,landsat_green_2014_2,landsat_green_2014_3,landsat_green_2014_4,landsat_green_2015_1,landsat_green_2015_2,landsat_green_2015_3,landsat_green_2015_4,landsat_green_2016_1,landsat_green_2016_2,landsat_green_2016_3,landsat_green_2016_4,landsat_green_2017_1,landsat_green_2017_2,landsat_green_2017_3,landsat_green_2017_4,landsat_blue_2008_1,landsat_blue_2008_2,landsat_blue_2008_3,landsat_blue_2008_4,landsat_blue_2009_1,landsat_blue_2009_2,landsat_blue_2009_3,landsat_blue_2009_4,landsat_blue_2010_1,landsat_blue_2010_2,landsat_blue_2010_3,landsat_blue_2010_4,landsat_blue_2011_1,landsat_blue_2011_2,landsat_blue_2011_3,landsat_blue_2011_4,landsat_blue_2012_1,landsat_blue_2012_2,landsat_blue_2012_3,landsat_blue_2012_4,landsat_blue_2013_1,landsat_blue_2013_2,landsat_blue_2013_3,landsat_blue_2013_4,landsat_blue_2014_1,landsat_blue_2014_2,landsat_blue_2014_3,landsat_blue_2014_4,landsat_blue_2015_1,landsat_blue_2015_2,landsat_blue_2015_3,landsat_blue_2015_4,landsat_blue_2016_1,landsat_blue_2016_2,landsat_blue_2016_3,landsat_blue_2016_4,landsat_blue_2017_1,landsat_blue_2017_2,landsat_blue_2017_3,landsat_blue_2017_4,landsat_nir_2008_1,landsat_nir_2008_2,landsat_nir_2008_3,landsat_nir_2008_4,landsat_nir_2009_1,landsat_nir_2009_2,landsat_nir_2009_3,landsat_nir_2009_4,landsat_nir_2010_1,landsat_nir_2010_2,landsat_nir_2010_3,landsat_nir_2010_4,landsat_nir_2011_1,landsat_nir_2011_2,landsat_nir_2011_3,landsat_nir_2011_4,landsat_nir_2012_1,landsat_nir_2012_2,landsat_nir_2012_3,landsat_nir_2012_4,landsat_nir_2013_1,landsat_nir_2013_2,landsat_nir_2013_3,landsat_nir_2013_4,landsat_nir_2014_1,landsat_nir_2014_2,landsat_nir_2014_3,landsat_nir_2014_4,landsat_nir_2015_1,landsat_nir_2015_2,landsat_nir_2015_3,landsat_nir_2015_4,landsat_nir_2016_1,landsat_nir_2016_2,landsat_nir_2016_3,landsat_nir_2016_4,landsat_nir_2017_1,landsat_nir_2017_2,landsat_nir_2017_3,landsat_nir_2017_4
110599,13.0,14.0,10.0,8.0,10.0,13.0,12.0,10.0,10.0,12.0,11.0,8.0,7.0,14.0,11.0,13.0,11.0,13.0,10.0,9.0,10.0,16.0,12.0,10.0,12.0,13.0,11.0,13.0,11.0,17.0,10.0,9.0,9.0,13.0,10.0,8.0,11.0,14.0,9.0,8.0,14.0,15.0,13.0,13.0,13.0,13.0,13.0,12.0,13.0,12.0,12.0,15.0,12.0,14.0,12.0,13.0,12.0,15.0,11.0,11.0,12.0,15.0,13.0,11.0,13.0,14.0,12.0,14.0,12.0,16.0,12.0,11.0,12.0,13.0,13.0,10.0,12.0,14.0,12.0,10.0,7.0,8.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,3.0,7.0,3.0,7.0,5.0,8.0,6.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,7.0,6.0,5.0,8.0,6.0,7.0,5.0,4.0,5.0,5.0,5.0,7.0,6.0,6.0,4.0,4.0,55.0,56.0,62.0,54.0,57.0,56.0,61.0,49.0,57.0,60.0,59.0,56.0,59.0,63.0,61.0,61.0,53.0,56.0,61.0,42.0,55.0,63.0,69.0,48.0,53.0,64.0,57.0,49.0,53.0,62.0,69.0,47.0,57.0,62.0,64.0,22.0,53.0,61.0,67.0,48.0
110624,12.0,14.0,12.0,12.0,12.0,13.0,13.0,13.0,8.0,12.0,13.0,12.0,9.0,11.0,10.0,13.0,9.0,12.0,12.0,12.0,5.0,12.0,12.0,11.0,9.0,12.0,8.0,13.0,6.0,11.0,11.0,10.0,8.0,12.0,12.0,12.0,9.0,11.0,12.0,16.0,10.0,13.0,13.0,12.0,10.0,14.0,13.0,12.0,10.0,11.0,13.0,12.0,10.0,11.0,12.0,12.0,10.0,11.0,12.0,12.0,10.0,11.0,13.0,11.0,10.0,11.0,11.0,13.0,10.0,12.0,12.0,12.0,10.0,12.0,13.0,12.0,10.0,12.0,12.0,15.0,5.0,6.0,6.0,6.0,5.0,7.0,7.0,6.0,4.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,5.0,5.0,11.0,59.0,56.0,65.0,60.0,59.0,54.0,59.0,56.0,62.0,55.0,56.0,61.0,59.0,51.0,63.0,63.0,59.0,54.0,62.0,62.0,66.0,53.0,66.0,59.0,57.0,52.0,66.0,63.0,57.0,54.0,60.0,62.0,56.0,56.0,73.0,72.0,56.0,58.0,71.0,69.0
110662,12.0,12.0,7.0,13.0,12.0,15.0,14.0,13.0,12.0,11.0,10.0,18.0,13.0,16.0,12.0,11.0,15.0,15.0,18.0,13.0,13.0,13.0,12.0,11.0,12.0,12.0,11.0,11.0,13.0,14.0,11.0,11.0,13.0,14.0,12.0,12.0,11.0,12.0,10.0,12.0,14.0,17.0,15.0,16.0,16.0,18.0,17.0,16.0,16.0,17.0,16.0,18.0,17.0,18.0,18.0,15.0,17.0,18.0,19.0,17.0,17.0,17.0,17.0,16.0,15.0,17.0,17.0,16.0,16.0,20.0,17.0,17.0,17.0,19.0,17.0,17.0,16.0,18.0,17.0,17.0,6.0,7.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,9.0,7.0,7.0,8.0,5.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,10.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,67.0,101.0,135.0,92.0,74.0,85.0,91.0,95.0,74.0,109.0,100.0,92.0,83.0,85.0,108.0,108.0,63.0,82.0,91.0,98.0,83.0,93.0,99.0,103.0,82.0,97.0,118.0,97.0,88.0,123.0,118.0,115.0,86.0,107.0,99.0,100.0,92.0,110.0,113.0,104.0
110668,10.0,10.0,10.0,12.0,10.0,11.0,12.0,14.0,10.0,14.0,13.0,14.0,14.0,14.0,12.0,11.0,14.0,11.0,15.0,13.0,14.0,14.0,11.0,13.0,14.0,10.0,11.0,13.0,13.0,13.0,15.0,13.0,14.0,13.0,9.0,11.0,13.0,13.0,12.0,11.0,11.0,12.0,11.0,12.0,11.0,12.0,13.0,14.0,11.0,14.0,12.0,16.0,14.0,13.0,12.0,12.0,13.0,12.0,16.0,11.0,13.0,14.0,13.0,13.0,14.0,11.0,13.0,13.0,12.0,13.0,16.0,12.0,13.0,13.0,11.0,12.0,13.0,14.0,15.0,13.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,7.0,5.0,6.0,5.0,8.0,6.0,6.0,5.0,4.0,6.0,6.0,10.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,9.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0,8.0,4.0,48.0,43.0,30.0,48.0,48.0,45.0,40.0,50.0,48.0,43.0,46.0,48.0,52.0,47.0,41.0,47.0,52.0,45.0,50.0,48.0,52.0,47.0,51.0,46.0,52.0,45.0,51.0,47.0,52.0,48.0,55.0,43.0,48.0,40.0,48.0,52.0,52.0,50.0,55.0,48.0
110694,15.0,16.0,13.0,15.0,15.0,15.0,13.0,16.0,15.0,14.0,10.0,12.0,15.0,15.0,12.0,11.0,14.0,12.0,10.0,14.0,14.0,21.0,15.0,12.0,14.0,14.0,13.0,13.0,14.0,14.0,11.0,15.0,10.0,13.0,14.0,14.0,14.0,14.0,13.0,14.0,17.0,17.0,17.0,18.0,17.0,18.0,17.0,17.0,17.0,16.0,15.0,15.0,17.0,17.0,16.0,17.0,16.0,15.0,16.0,17.0,16.0,20.0,17.0,16.0,16.0,18.0,18.0,17.0,16.0,18.0,17.0,17.0,13.0,16.0,18.0,17.0,16.0,17.0,18.0,17.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,6.0,4.0,8.0,7.0,6.0,5.0,8.0,6.0,5.0,6.0,7.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,8.0,4.0,7.0,7.0,7.0,8.0,8.0,8.0,10.0,79.0,83.0,92.0,84.0,79.0,94.0,92.0,95.0,79.0,85.0,83.0,94.0,79.0,79.0,90.0,100.0,82.0,89.0,97.0,87.0,85.0,91.0,81.0,103.0,82.0,101.0,97.0,101.0,86.0,100.0,99.0,92.0,85.0,90.0,94.0,97.0,70.0,94.0,90.0,78.0
110859,14.0,10.0,13.0,10.0,14.0,11.0,10.0,11.0,14.0,10.0,10.0,10.0,14.0,10.0,10.0,11.0,14.0,10.0,10.0,15.0,14.0,10.0,10.0,13.0,14.0,11.0,9.0,11.0,12.0,12.0,10.0,11.0,14.0,13.0,8.0,11.0,14.0,11.0,8.0,12.0,16.0,14.0,18.0,16.0,16.0,14.0,14.0,13.0,16.0,15.0,14.0,14.0,16.0,14.0,12.0,14.0,16.0,14.0,14.0,14.0,16.0,14.0,14.0,14.0,16.0,16.0,13.0,13.0,14.0,15.0,13.0,14.0,16.0,15.0,12.0,14.0,16.0,15.0,14.0,14.0,8.0,6.0,10.0,5.0,8.0,5.0,7.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,5.0,6.0,8.0,5.0,5.0,6.0,8.0,6.0,6.0,7.0,7.0,7.0,5.0,4.0,6.0,6.0,5.0,6.0,7.0,7.0,4.0,6.0,7.0,5.0,6.0,5.0,78.0,87.0,92.0,88.0,78.0,93.0,100.0,80.0,78.0,83.0,88.0,85.0,78.0,88.0,101.0,82.0,78.0,75.0,95.0,73.0,76.0,86.0,88.0,95.0,75.0,94.0,85.0,75.0,72.0,79.0,96.0,78.0,75.0,79.0,101.0,83.0,75.0,91.0,101.0,85.0
110900,24.0,19.0,17.0,14.0,24.0,20.0,16.0,19.0,26.0,25.0,18.0,16.0,26.0,24.0,19.0,18.0,26.0,24.0,21.0,18.0,26.0,21.0,20.0,17.0,25.0,21.0,23.0,14.0,10.0,20.0,22.0,19.0,24.0,20.0,18.0,17.0,24.0,17.0,15.0,17.0,20.0,18.0,17.0,17.0,20.0,20.0,18.0,17.0,22.0,23.0,20.0,19.0,22.0,21.0,19.0,17.0,22.0,21.0,19.0,17.0,22.0,19.0,19.0,17.0,21.0,21.0,20.0,16.0,11.0,18.0,19.0,18.0,22.0,18.0,19.0,16.0,21.0,18.0,16.0,17.0,10.0,9.0,8.0,7.0,10.0,11.0,8.0,9.0,11.0,12.0,9.0,9.0,11.0,10.0,10.0,8.0,11.0,11.0,9.0,8.0,11.0,10.0,10.0,8.0,12.0,10.0,11.0,8.0,5.0,10.0,9.0,9.0,12.0,9.0,9.0,8.0,12.0,8.0,8.0,8.0,71.0,68.0,63.0,76.0,71.0,63.0,85.0,67.0,66.0,71.0,76.0,85.0,77.0,72.0,67.0,68.0,68.0,73.0,69.0,69.0,66.0,70.0,67.0,67.0,69.0,65.0,61.0,73.0,45.0,68.0,62.0,70.0,64.0,63.0,62.0,58.0,66.0,69.0,70.0,70.0
110901,10.0,8.0,7.0,8.0,8.0,10.0,8.0,11.0,8.0,7.0,8.0,9.0,7.0,8.0,8.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,9.0,9.0,7.0,9.0,10.0,9.0,7.0,6.0,11.0,9.0,6.0,7.0,9.0,9.0,7.0,7.0,7.0,12.0,10.0,10.0,11.0,10.0,11.0,10.0,13.0,11.0,9.0,10.0,11.0,12.0,10.0,10.0,11.0,11.0,9.0,9.0,11.0,9.0,8.0,11.0,11.0,11.0,9.0,11.0,11.0,12.0,9.0,9.0,11.0,11.0,8.0,9.0,12.0,11.0,9.0,10.0,11.0,8.0,5.0,4.0,6.0,7.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,9.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,4.0,4.0,6.0,5.0,7.0,5.0,5.0,7.0,7.0,5.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,5.0,5.0,6.0,42.0,46.0,44.0,42.0,46.0,42.0,38.0,45.0,43.0,44.0,43.0,44.0,50.0,43.0,41.0,42.0,40.0,44.0,43.0,43.0,45.0,44.0,42.0,43.0,44.0,42.0,40.0,43.0,47.0,47.0,43.0,45.0,44.0,45.0,43.0,44.0,46.0,44.0,40.0,41.0
110914,19.0,27.0,27.0,22.0,18.0,24.0,28.0,23.0,20.0,25.0,30.0,22.0,19.0,27.0,32.0,24.0,19.0,28.0,31.0,25.0,20.0,29.0,32.0,25.0,21.0,26.0,32.0,26.0,21.0,26.0,32.0,25.0,20.0,23.0,29.0,23.0,20.0,26.0,31.0,25.0,18.0,22.0,23.0,21.0,16.0,20.0,23.0,21.0,19.0,21.0,25.0,20.0,20.0,23.0,26.0,22.0,17.0,23.0,25.0,22.0,20.0,23.0,26.0,21.0,20.0,22.0,25.0,22.0,20.0,22.0,25.0,22.0,20.0,21.0,24.0,22.0,20.0,21.0,24.0,23.0,8.0,11.0,12.0,11.0,9.0,11.0,13.0,12.0,10.0,11.0,15.0,12.0,11.0,13.0,16.0,14.0,11.0,14.0,15.0,13.0,10.0,15.0,15.0,13.0,12.0,13.0,17.0,13.0,11.0,13.0,16.0,14.0,12.0,12.0,14.0,13.0,11.0,13.0,16.0,14.0,55.0,44.0,54.0,58.0,48.0,48.0,49.0,52.0,53.0,53.0,49.0,50.0,54.0,53.0,48.0,57.0,48.0,42.0,42.0,51.0,55.0,51.0,50.0,52.0,62.0,50.0,46.0,57.0,63.0,44.0,47.0,58.0,57.0,52.0,45.0,62.0,62.0,46.0,47.0,52.0
111064,12.0,17.0,18.0,17.0,12.0,16.0,16.0,19.0,12.0,17.0,17.0,17.0,12.0,18.0,18.0,17.0,12.0,17.0,17.0,18.0,12.0,14.0,17.0,16.0,14.0,17.0,18.0,16.0,9.0,15.0,17.0,24.0,14.0,13.0,15.0,17.0,14.0,16.0,19.0,16.0,14.0,17.0,15.0,15.0,13.0,15.0,16.0,18.0,13.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,12.0,15.0,16.0,16.0,13.0,15.0,16.0,15.0,15.0,16.0,16.0,17.0,10.0,14.0,15.0,22.0,14.0,13.0,15.0,15.0,14.0,15.0,17.0,15.0,8.0,10.0,8.0,9.0,7.0,8.0,9.0,11.0,7.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,6.0,7.0,9.0,10.0,6.0,8.0,9.0,9.0,7.0,9.0,9.0,8.0,5.0,7.0,8.0,14.0,7.0,6.0,8.0,8.0,8.0,9.0,11.0,8.0,61.0,51.0,59.0,60.0,59.0,50.0,59.0,67.0,59.0,58.0,56.0,58.0,61.0,50.0,54.0,53.0,57.0,45.0,52.0,59.0,56.0,56.0,55.0,57.0,56.0,47.0,57.0,65.0,39.0,50.0,50.0,57.0,54.0,45.0,61.0,59.0,56.0,51.0,52.0,56.0
111243,12.0,11.0,4.0,9.0,14.0,11.0,9.0,12.0,16.0,11.0,9.0,10.0,14.0,9.0,5.0,10.0,16.0,12.0,4.0,13.0,16.0,12.0,7.0,16.0,14.0,15.0,7.0,15.0,18.0,13.0,5.0,14.0,15.0,13.0,7.0,14.0,13.0,12.0,8.0,14.0,13.0,13.0,10.0,11.0,14.0,15.0,12.0,13.0,15.0,13.0,12.0,12.0,14.0,12.0,9.0,12.0,15.0,14.0,10.0,14.0,15.0,14.0,11.0,16.0,14.0,16.0,11.0,16.0,16.0,15.0,10.0,16.0,15.0,16.0,12.0,16.0,13.0,14.0,11.0,15.0,7.0,6.0,4.0,5.0,8.0,6.0,7.0,6.0,9.0,5.0,5.0,6.0,8.0,5.0,3.0,6.0,9.0,7.0,3.0,7.0,9.0,8.0,4.0,8.0,8.0,7.0,4.0,8.0,10.0,7.0,4.0,8.0,8.0,8.0,5.0,8.0,6.0,6.0,4.0,9.0,60.0,69.0,91.0,45.0,60.0,66.0,96.0,72.0,61.0,68.0,78.0,65.0,62.0,59.0,90.0,65.0,61.0,57.0,83.0,76.0,61.0,66.0,91.0,86.0,62.0,63.0,96.0,88.0,60.0,66.0,89.0,89.0,62.0,60.0,107.0,89.0,69.0,60.0,91.0,89.0
111282,17.0,16.0,13.0,16.0,17.0,16.0,13.0,14.0,17.0,18.0,14.0,14.0,18.0,12.0,13.0,14.0,18.0,17.0,9.0,12.0,18.0,18.0,11.0,13.0,18.0,15.0,11.0,13.0,18.0,14.0,10.0,11.0,16.0,17.0,8.0,15.0,16.0,18.0,11.0,13.0,14.0,17.0,14.0,14.0,14.0,18.0,15.0,14.0,14.0,18.0,15.0,15.0,15.0,15.0,14.0,13.0,16.0,20.0,11.0,15.0,16.0,17.0,14.0,14.0,16.0,16.0,14.0,13.0,16.0,16.0,14.0,12.0,14.0,16.0,12.0,13.0,14.0,17.0,14.0,14.0,5.0,7.0,5.0,4.0,5.0,8.0,6.0,7.0,5.0,8.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,10.0,4.0,5.0,8.0,8.0,6.0,6.0,8.0,7.0,6.0,6.0,8.0,7.0,7.0,5.0,8.0,8.0,5.0,6.0,8.0,8.0,5.0,7.0,60.0,75.0,79.0,69.0,60.0,81.0,81.0,64.0,60.0,73.0,92.0,67.0,63.0,94.0,80.0,73.0,66.0,82.0,46.0,67.0,66.0,80.0,94.0,78.0,66.0,83.0,83.0,70.0,66.0,75.0,91.0,69.0,58.0,78.0,87.0,76.0,58.0,75.0,86.0,69.0
111351,5.0,10.0,6.0,7.0,4.0,10.0,7.0,10.0,5.0,8.0,8.0,10.0,10.0,7.0,7.0,11.0,10.0,9.0,7.0,13.0,8.0,7.0,8.0,14.0,8.0,10.0,4.0,11.0,8.0,9.0,6.0,11.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0,9.0,10.0,12.0,10.0,10.0,8.0,13.0,10.0,12.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0,12.0,11.0,11.0,10.0,14.0,10.0,10.0,10.0,14.0,10.0,12.0,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,10.0,10.0,10.0,11.0,10.0,12.0,3.0,5.0,4.0,5.0,2.0,6.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,7.0,4.0,4.0,4.0,6.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,53.0,57.0,68.0,23.0,45.0,63.0,66.0,48.0,37.0,54.0,65.0,50.0,50.0,52.0,65.0,53.0,51.0,48.0,65.0,46.0,33.0,53.0,63.0,60.0,33.0,44.0,65.0,42.0,33.0,43.0,65.0,51.0,33.0,52.0,64.0,28.0,33.0,46.0,62.0,35.0
111412,131.0,11.0,12.0,18.0,22.0,14.0,14.0,17.0,21.0,17.0,13.0,13.0,18.0,16.0,13.0,13.0,18.0,16.0,12.0,12.0,20.0,15.0,14.0,16.0,18.0,13.0,16.0,18.0,21.0,15.0,10.0,14.0,21.0,14.0,15.0,18.0,21.0,13.0,16.0,13.0,125.0,15.0,15.0,18.0,19.0,17.0,15.0,16.0,20.0,17.0,15.0,15.0,16.0,16.0,15.0,14.0,16.0,16.0,14.0,15.0,18.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,19.0,16.0,14.0,16.0,20.0,15.0,16.0,16.0,19.0,16.0,19.0,15.0,115.0,7.0,7.0,7.0,9.0,8.0,7.0,8.0,10.0,8.0,7.0,7.0,9.0,8.0,6.0,6.0,9.0,8.0,7.0,6.0,10.0,7.0,8.0,8.0,9.0,7.0,8.0,9.0,10.0,8.0,6.0,8.0,10.0,8.0,8.0,8.0,11.0,7.0,10.0,7.0,154.0,75.0,77.0,65.0,73.0,72.0,72.0,62.0,74.0,73.0,82.0,58.0,67.0,71.0,65.0,62.0,67.0,71.0,78.0,54.0,70.0,67.0,79.0,61.0,67.0,77.0,77.0,58.0,70.0,77.0,75.0,60.0,74.0,75.0,73.0,56.0,70.0,75.0,81.0,62.0
111430,13.0,16.0,15.0,14.0,13.0,15.0,11.0,12.0,11.0,15.0,13.0,14.0,14.0,14.0,16.0,12.0,14.0,13.0,14.0,12.0,12.0,10.0,10.0,12.0,13.0,11.0,14.0,12.0,16.0,22.0,24.0,13.0,13.0,24.0,18.0,15.0,15.0,19.0,15.0,15.0,15.0,17.0,15.0,14.0,13.0,16.0,13.0,13.0,13.0,15.0,15.0,16.0,14.0,16.0,16.0,14.0,16.0,15.0,14.0,14.0,13.0,13.0,13.0,14.0,13.0,15.0,15.0,14.0,16.0,20.0,21.0,15.0,14.0,19.0,18.0,16.0,15.0,19.0,16.0,16.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,5.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0,8.0,6.0,8.0,9.0,9.0,7.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,7.0,60.0,79.0,74.0,72.0,60.0,85.0,81.0,71.0,54.0,81.0,78.0,67.0,60.0,83.0,74.0,74.0,72.0,78.0,74.0,70.0,60.0,70.0,86.0,68.0,56.0,83.0,74.0,72.0,64.0,90.0,70.0,70.0,59.0,59.0,81.0,69.0,58.0,79.0,79.0,69.0
111562,12.0,12.0,11.0,16.0,12.0,12.0,11.0,13.0,12.0,11.0,11.0,12.0,12.0,16.0,13.0,14.0,12.0,12.0,11.0,13.0,12.0,13.0,7.0,10.0,12.0,13.0,9.0,13.0,10.0,13.0,11.0,10.0,7.0,10.0,12.0,13.0,13.0,12.0,9.0,15.0,13.0,14.0,14.0,15.0,13.0,14.0,14.0,13.0,13.0,12.0,15.0,11.0,13.0,16.0,16.0,12.0,12.0,13.0,14.0,14.0,12.0,15.0,12.0,13.0,12.0,15.0,13.0,13.0,11.0,14.0,15.0,13.0,10.0,13.0,15.0,15.0,13.0,14.0,14.0,14.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,4.0,6.0,3.0,6.0,8.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,3.0,5.0,5.0,6.0,5.0,6.0,4.0,7.0,6.0,5.0,2.0,5.0,7.0,9.0,4.0,5.0,5.0,8.0,61.0,69.0,73.0,62.0,61.0,63.0,68.0,60.0,61.0,59.0,73.0,54.0,61.0,59.0,76.0,60.0,56.0,63.0,81.0,63.0,60.0,67.0,93.0,63.0,51.0,70.0,88.0,62.0,56.0,47.0,86.0,70.0,60.0,65.0,96.0,78.0,56.0,60.0,85.0,52.0
111588,4.0,11.0,12.0,17.0,4.0,11.0,13.0,16.0,4.0,10.0,10.0,17.0,8.0,7.0,12.0,14.0,8.0,8.0,16.0,16.0,12.0,6.0,12.0,16.0,11.0,11.0,13.0,17.0,11.0,6.0,12.0,15.0,12.0,8.0,12.0,15.0,11.0,13.0,13.0,14.0,8.0,13.0,16.0,16.0,8.0,14.0,16.0,16.0,8.0,12.0,13.0,17.0,10.0,8.0,16.0,13.0,10.0,10.0,16.0,16.0,12.0,9.0,14.0,15.0,12.0,14.0,16.0,16.0,12.0,9.0,14.0,15.0,12.0,12.0,14.0,14.0,12.0,13.0,15.0,15.0,2.0,6.0,7.0,9.0,2.0,6.0,8.0,8.0,2.0,4.0,6.0,9.0,4.0,3.0,7.0,7.0,4.0,4.0,9.0,8.0,7.0,3.0,7.0,9.0,7.0,7.0,7.0,9.0,7.0,3.0,6.0,8.0,7.0,5.0,6.0,8.0,7.0,6.0,6.0,9.0,40.0,51.0,71.0,57.0,40.0,45.0,68.0,57.0,40.0,35.0,67.0,53.0,38.0,33.0,66.0,36.0,38.0,34.0,64.0,46.0,34.0,32.0,54.0,45.0,37.0,42.0,61.0,46.0,37.0,25.0,64.0,45.0,34.0,39.0,66.0,44.0,37.0,30.0,51.0,32.0
111594,20.0,23.0,19.0,17.0,20.0,22.0,18.0,17.0,20.0,22.0,20.0,18.0,20.0,21.0,16.0,10.0,19.0,20.0,15.0,17.0,19.0,23.0,19.0,18.0,19.0,22.0,16.0,18.0,19.0,24.0,14.0,12.0,19.0,21.0,13.0,17.0,19.0,21.0,17.0,15.0,18.0,21.0,19.0,17.0,18.0,21.0,18.0,17.0,18.0,22.0,20.0,19.0,18.0,20.0,18.0,12.0,18.0,19.0,18.0,18.0,19.0,22.0,20.0,17.0,18.0,20.0,19.0,17.0,19.0,22.0,18.0,12.0,20.0,20.0,18.0,16.0,18.0,20.0,19.0,14.0,10.0,10.0,10.0,8.0,10.0,11.0,9.0,8.0,10.0,11.0,9.0,9.0,10.0,10.0,8.0,7.0,9.0,10.0,7.0,8.0,10.0,11.0,10.0,8.0,9.0,11.0,8.0,8.0,10.0,11.0,8.0,7.0,12.0,10.0,8.0,7.0,9.0,10.0,9.0,6.0,65.0,72.0,80.0,70.0,65.0,66.0,76.0,63.0,65.0,76.0,80.0,73.0,63.0,73.0,77.0,39.0,61.0,68.0,79.0,70.0,64.0,69.0,76.0,60.0,61.0,70.0,80.0,69.0,64.0,64.0,83.0,43.0,68.0,67.0,87.0,46.0,61.0,65.0,71.0,50.0
